# rtl_cycle_trace time_ps	tag	message
1666000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1666000	S4_AGW	mode=2 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
1666000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
1666000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=-76 w100=-21 w200=67
1666000	S7_RED	r00=2736 r01=8113 c00=2736
1666000	S7_GLBI	r0=32 r1=-108 r2=94 pad0=0 pad1=0 pad2=0 pz=0
1666000	S7_GLBW	w00=-76 w01=95 w10=-21 w20=67
1666000	S7_RT	a00=32 a10=-108 a20=94 g00=-76 g10=-21 g20=67
1666000	S7_ADR	r0=0 r1=0 r2=0 wbk=0 wa0=0 wa1=3
1670000	S6_SEQ	ss=3->4 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
1670000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1670000	S4_AGW	mode=2 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
1670000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
1670000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=-76 w100=-21 w200=67
1670000	S5_WIN	k=3 shift_v=1 flush=0 fill=0 tv=0 in0=32 t00=0
1670000	S1_DSP	xa=32 xb=-47 w=-76 en=1 clr=1 | acc_a=0 acc_b=0
1670000	S1_PEU	mode=2 x0=32 x1=-47 w0=-76 clr=1 psum_v=0 p0=0
1670000	S1_DSP	xa=39 xb=-25 w=95 en=1 clr=1 | acc_a=0 acc_b=0
1670000	S1_DSP	xa=-1 xb=0 w=-116 en=1 clr=1 | acc_a=0 acc_b=0
1670000	S1_DSP	xa=-90 xb=-118 w=-110 en=1 clr=1 | acc_a=0 acc_b=0
1670000	S1_DSP	xa=-108 xb=-1 w=-21 en=1 clr=1 | acc_a=-5472 acc_b=8037
1670000	S1_DSP	xa=-81 xb=7 w=-82 en=1 clr=1 | acc_a=-7254 acc_b=4650
1670000	S1_DSP	xa=19 xb=6 w=-23 en=1 clr=1 | acc_a=-24 acc_b=0
1670000	S1_DSP	xa=119 xb=66 w=54 en=1 clr=1 | acc_a=-10350 acc_b=-13570
1670000	S1_DSP	xa=94 xb=-25 w=67 en=1 clr=1 | acc_a=8208 acc_b=76
1670000	S1_DSP	xa=-75 xb=45 w=39 en=1 clr=1 | acc_a=1863 acc_b=-161
1670000	S1_DSP	xa=-71 xb=-105 w=16 en=1 clr=1 | acc_a=-1121 acc_b=-354
1670000	S1_DSP	xa=-62 xb=-15 w=89 en=1 clr=1 | acc_a=1190 acc_b=660
1670000	S7_PEC	en act00=32 act01=-47 w000=-76 w001=-76 clr=1
1670000	S2_PPU_IN	p0=2736 p1=8113 bias=0 m=1 sh=10 zp=0 act=1
1670000	S2_PPU_IN	p0=-5391 p1=4489 bias=0 m=1 sh=10 zp=0 act=1
1670000	S2_PPU_IN	p0=-1145 p1=-354 bias=0 m=1 sh=10 zp=0 act=1
1670000	S2_PPU_IN	p0=-9160 p1=-12910 bias=0 m=1 sh=10 zp=0 act=1
1670000	S7_PSUM	c00=2736 c01=8113 c10=-5391 c20=-1145 c30=-9160
1674000	S6_SEQ	ss=4->12 h=1 wb=0 cg=0 ci=0 kw=1 pe=0 clr=0 ppu=0 pool=0
1674000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1674000	S4_AGW	mode=2 bk=0 a0=1 a1=4 cin=0 cg=0 kw=1 kh=0
1674000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
1674000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=-76 w100=-21 w200=67
1678000	S6_SEQ	ss=12->3 h=1 wb=0 cg=0 ci=0 kw=1 pe=1 clr=0 ppu=0 pool=0
1678000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1678000	S4_AGW	mode=2 bk=0 a0=1 a1=4 cin=0 cg=0 kw=1 kh=0
1678000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
1678000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=-69 w100=-124 w200=-123
1678000	S7_GLBI	r0=32 r1=-108 r2=94 pad0=0 pad1=0 pad2=0 pz=0
1678000	S7_GLBW	w00=-69 w01=-13 w10=-124 w20=-123
1678000	S7_RT	a00=32 a10=-108 a20=94 g00=-69 g10=-124 g20=-123
1678000	S7_ADR	r0=0 r1=0 r2=0 wbk=0 wa0=1 wa1=4
1682000	S6_SEQ	ss=3->4 h=1 wb=0 cg=0 ci=0 kw=1 pe=0 clr=0 ppu=0 pool=0
1682000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1682000	S4_AGW	mode=2 bk=0 a0=1 a1=4 cin=0 cg=0 kw=1 kh=0
1682000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
1682000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=-69 w100=-124 w200=-123
1682000	S5_WIN	k=3 shift_v=1 flush=0 fill=1 tv=0 in0=32 t00=32
1682000	S1_DSP	xa=32 xb=-47 w=-69 en=1 clr=0 | acc_a=0 acc_b=0
1682000	S1_PEU	mode=2 x0=32 x1=-47 w0=-69 clr=0 psum_v=0 p0=0
1682000	S1_DSP	xa=39 xb=-25 w=-13 en=1 clr=0 | acc_a=0 acc_b=0
1682000	S1_DSP	xa=-1 xb=0 w=-15 en=1 clr=0 | acc_a=0 acc_b=0
1682000	S1_DSP	xa=-90 xb=-118 w=-37 en=1 clr=0 | acc_a=0 acc_b=0
1682000	S1_DSP	xa=-108 xb=-1 w=-124 en=1 clr=0 | acc_a=-5472 acc_b=8037
1682000	S1_DSP	xa=-81 xb=7 w=-30 en=1 clr=0 | acc_a=-7254 acc_b=4650
1682000	S1_DSP	xa=19 xb=6 w=29 en=1 clr=0 | acc_a=-24 acc_b=0
1682000	S1_DSP	xa=119 xb=66 w=-39 en=1 clr=0 | acc_a=-10350 acc_b=-13570
1682000	S1_DSP	xa=94 xb=-25 w=-123 en=1 clr=0 | acc_a=8208 acc_b=76
1682000	S1_DSP	xa=-75 xb=45 w=-77 en=1 clr=0 | acc_a=1863 acc_b=-161
1682000	S1_DSP	xa=-71 xb=-105 w=-9 en=1 clr=0 | acc_a=-1121 acc_b=-354
1682000	S1_DSP	xa=-62 xb=-15 w=-12 en=1 clr=0 | acc_a=1190 acc_b=660
1682000	S7_PEC	en act00=32 act01=-47 w000=-69 w001=-69 clr=0
1686000	S6_SEQ	ss=4->12 h=1 wb=0 cg=0 ci=0 kw=2 pe=0 clr=0 ppu=0 pool=0
1686000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1686000	S4_AGW	mode=2 bk=0 a0=2 a1=5 cin=0 cg=0 kw=2 kh=0
1686000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
1686000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=-69 w100=-124 w200=-123
1690000	S6_SEQ	ss=12->3 h=1 wb=0 cg=0 ci=0 kw=2 pe=1 clr=0 ppu=0 pool=0
1690000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1690000	S4_AGW	mode=2 bk=0 a0=2 a1=5 cin=0 cg=0 kw=2 kh=0
1690000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
1690000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=107 w100=-26 w200=-20
1690000	S2_PPU_OUT	a0=3 a1=8
1690000	S2_PPU_OUT	a0=0 a1=4
1690000	S2_PPU_OUT	a0=0 a1=0
1690000	S2_PPU_OUT	a0=0 a1=0
1690000	S7_GLBI	r0=32 r1=-108 r2=94 pad0=0 pad1=0 pad2=0 pz=0
1690000	S7_GLBW	w00=107 w01=-35 w10=-26 w20=-20
1690000	S7_RT	a00=32 a10=-108 a20=94 g00=107 g10=-26 g20=-20
1690000	S7_ADR	r0=0 r1=0 r2=0 wbk=0 wa0=2 wa1=5
1694000	S6_SEQ	ss=3->4 h=1 wb=0 cg=0 ci=0 kw=2 pe=0 clr=0 ppu=0 pool=0
1694000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1694000	S4_AGW	mode=2 bk=0 a0=2 a1=5 cin=0 cg=0 kw=2 kh=0
1694000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
1694000	S3_OUT_ACT	addr=0 d0=3 d1=8
1694000	S3_OUT_ACT	addr=0 d0=0 d1=4
1694000	S3_OUT_ACT	addr=0 d0=0 d1=0
1694000	S3_OUT_ACT	addr=0 d0=0 d1=0
1694000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=107 w100=-26 w200=-20
1694000	S5_WIN	k=3 shift_v=1 flush=0 fill=2 tv=0 in0=32 t00=32
1694000	S1_DSP	xa=32 xb=-47 w=107 en=1 clr=0 | acc_a=-2432 acc_b=3572
1694000	S1_PEU	mode=2 x0=32 x1=-47 w0=107 clr=0 psum_v=1 p0=-2432
1694000	S1_DSP	xa=39 xb=-25 w=-35 en=1 clr=0 | acc_a=3705 acc_b=-2375
1694000	S1_DSP	xa=-1 xb=0 w=-5 en=1 clr=0 | acc_a=116 acc_b=0
1694000	S1_DSP	xa=-90 xb=-118 w=-71 en=1 clr=0 | acc_a=9900 acc_b=12980
1694000	S1_DSP	xa=-108 xb=-1 w=-26 en=1 clr=0 | acc_a=2268 acc_b=21
1694000	S1_DSP	xa=-81 xb=7 w=-74 en=1 clr=0 | acc_a=6642 acc_b=-574
1694000	S1_DSP	xa=19 xb=6 w=18 en=1 clr=0 | acc_a=-437 acc_b=-138
1694000	S1_DSP	xa=119 xb=66 w=100 en=1 clr=0 | acc_a=6426 acc_b=3564
1694000	S1_DSP	xa=94 xb=-25 w=-20 en=1 clr=0 | acc_a=6298 acc_b=-1675
1694000	S1_DSP	xa=-75 xb=45 w=15 en=1 clr=0 | acc_a=-2925 acc_b=1755
1694000	S1_DSP	xa=-71 xb=-105 w=-66 en=1 clr=0 | acc_a=-1136 acc_b=-1680
1694000	S1_DSP	xa=-62 xb=-15 w=-67 en=1 clr=0 | acc_a=-5518 acc_b=-1335
1694000	S1_COLRED	c0l0=6134 c0l1=1918 c1l0=7422 c3l0=10808
1694000	S7_PEC	en act00=32 act01=-47 w000=107 w001=107 clr=0
1694000	S7_PECV	p00=-2432 p10=2268 p20=6298
1694000	S7_ACT	a0=3 a1=8 we=1111 adr=0
1698000	S6_SEQ	ss=4->5 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
1698000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1698000	S4_AGW	mode=2 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
1698000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
1698000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=107 w100=-26 w200=-20
1698000	S7_RED	r00=6134 r01=1918 c00=6134
1702000	S6_SEQ	ss=5->6 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=1 pool=0
1702000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1702000	S4_AGW	mode=2 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
1702000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
1702000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=-76 w100=-21 w200=67
1706000	S6_SEQ	ss=6->7 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
1706000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1706000	S4_AGW	mode=2 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
1706000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
1706000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=-76 w100=-21 w200=67
1706000	S1_COLRED	c0l0=5756 c0l1=8360 c1l0=15120 c3l0=10241
1706000	S7_PECV	p00=-4640 p10=15660 p20=-5264
1710000	S6_SEQ	ss=7->8 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
1710000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1710000	S4_AGW	mode=2 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
1710000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
1710000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=-76 w100=-21 w200=67
1710000	S7_RED	r00=5756 r01=8360 c00=5756
1714000	S6_SEQ	ss=8->9 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
1714000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1714000	S4_AGW	mode=2 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
1714000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
1714000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=-76 w100=-21 w200=67
1718000	S6_SEQ	ss=9->2 h=2 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
1718000	S4_AGI	mode=2 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1718000	S4_AGW	mode=2 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
1718000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
1718000	S5_RTR	mode=2 rin=0 a00=32 a10=-108 a20=94 w000=-76 w100=-21 w200=67
1718000	S5_WIN	k=3 shift_v=0 flush=1 fill=3 tv=1 in0=32 t00=32
1718000	S1_COLRED	c0l0=10108 c0l1=3857 c1l0=18624 c3l0=32685
1718000	S7_PECV	p00=-1216 p10=18468 p20=-7144
1722000	S6_SEQ	ss=2->3 h=2 wb=0 cg=0 ci=0 kw=0 pe=1 clr=1 ppu=0 pool=0
1722000	S4_AGI	mode=2 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1722000	S4_AGW	mode=2 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
1722000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
1722000	S5_RTR	mode=2 rin=1 a00=-108 a10=94 a20=0 w000=-76 w100=-21 w200=67
1722000	S7_RED	r00=10108 r01=3857 c00=10108
1722000	S7_GLBI	r0=-108 r1=94 r2=0 pad0=0 pad1=0 pad2=1 pz=0
1722000	S7_GLBW	w00=-76 w01=95 w10=-21 w20=67
1722000	S7_RT	a00=-108 a10=94 a20=0 g00=-76 g10=-21 g20=67
1722000	S7_ADR	r0=0 r1=0 r2=0 wbk=0 wa0=0 wa1=3
1726000	S6_SEQ	ss=3->4 h=2 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
1726000	S4_AGI	mode=2 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1726000	S4_AGW	mode=2 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
1726000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
1726000	S5_RTR	mode=2 rin=1 a00=-108 a10=94 a20=0 w000=-76 w100=-21 w200=67
1726000	S5_WIN	k=3 shift_v=1 flush=0 fill=0 tv=0 in0=-108 t00=0
1726000	S1_DSP	xa=-108 xb=-1 w=-76 en=1 clr=1 | acc_a=-1216 acc_b=1786
1726000	S1_PEU	mode=2 x0=-108 x1=-1 w0=-76 clr=1 psum_v=0 p0=-1216
1726000	S1_DSP	xa=-81 xb=7 w=95 en=1 clr=1 | acc_a=1833 acc_b=-1175
1726000	S1_DSP	xa=19 xb=6 w=-116 en=1 clr=1 | acc_a=136 acc_b=0
1726000	S1_DSP	xa=119 xb=66 w=-110 en=1 clr=1 | acc_a=19620 acc_b=25724
1726000	S1_DSP	xa=94 xb=-25 w=-21 en=1 clr=1 | acc_a=18468 acc_b=171
1726000	S1_DSP	xa=-75 xb=45 w=-82 en=1 clr=1 | acc_a=15066 acc_b=-1302
1726000	S1_DSP	xa=-71 xb=-105 w=-23 en=1 clr=1 | acc_a=456 acc_b=144
1726000	S1_DSP	xa=-62 xb=-15 w=54 en=1 clr=1 | acc_a=13685 acc_b=7590
1726000	S1_DSP	xa=0 xb=0 w=67 en=1 clr=1 | acc_a=-7144 acc_b=1900
1726000	S1_DSP	xa=0 xb=0 w=39 en=1 clr=1 | acc_a=1725 acc_b=-1035
1726000	S1_DSP	xa=0 xb=0 w=16 en=1 clr=1 | acc_a=4189 acc_b=6195
1726000	S1_DSP	xa=0 xb=0 w=89 en=1 clr=1 | acc_a=-620 acc_b=-150
1726000	S7_PEC	en act00=-108 act01=-1 w000=-76 w001=-76 clr=1
1726000	S2_PPU_IN	p0=10108 p1=3857 bias=0 m=1 sh=10 zp=0 act=1
1726000	S2_PPU_IN	p0=18624 p1=-3512 bias=0 m=1 sh=10 zp=0 act=1
1726000	S2_PPU_IN	p0=4781 p1=6339 bias=0 m=1 sh=10 zp=0 act=1
1726000	S2_PPU_IN	p0=32685 p1=33164 bias=0 m=1 sh=10 zp=0 act=1
1726000	S7_PSUM	c00=10108 c01=3857 c10=18624 c20=4781 c30=32685
1730000	S6_SEQ	ss=4->12 h=2 wb=0 cg=0 ci=0 kw=1 pe=0 clr=0 ppu=0 pool=0
1730000	S4_AGI	mode=2 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1730000	S4_AGW	mode=2 bk=0 a0=1 a1=4 cin=0 cg=0 kw=1 kh=0
1730000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
1730000	S5_RTR	mode=2 rin=1 a00=-108 a10=94 a20=0 w000=-76 w100=-21 w200=67
1734000	S6_SEQ	ss=12->3 h=2 wb=0 cg=0 ci=0 kw=1 pe=1 clr=0 ppu=0 pool=0
1734000	S4_AGI	mode=2 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1734000	S4_AGW	mode=2 bk=0 a0=1 a1=4 cin=0 cg=0 kw=1 kh=0
1734000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
1734000	S5_RTR	mode=2 rin=1 a00=-108 a10=94 a20=0 w000=-69 w100=-124 w200=-123
1734000	S7_GLBI	r0=-108 r1=94 r2=0 pad0=0 pad1=0 pad2=1 pz=0
1734000	S7_GLBW	w00=-69 w01=-13 w10=-124 w20=-123
1734000	S7_RT	a00=-108 a10=94 a20=0 g00=-69 g10=-124 g20=-123
1734000	S7_ADR	r0=0 r1=0 r2=0 wbk=0 wa0=1 wa1=4
1738000	S6_SEQ	ss=3->4 h=2 wb=0 cg=0 ci=0 kw=1 pe=0 clr=0 ppu=0 pool=0
1738000	S4_AGI	mode=2 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1738000	S4_AGW	mode=2 bk=0 a0=1 a1=4 cin=0 cg=0 kw=1 kh=0
1738000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
1738000	S5_RTR	mode=2 rin=1 a00=-108 a10=94 a20=0 w000=-69 w100=-124 w200=-123
1738000	S5_WIN	k=3 shift_v=1 flush=0 fill=1 tv=0 in0=-108 t00=-108
1738000	S1_DSP	xa=-108 xb=-1 w=-69 en=1 clr=0 | acc_a=-1216 acc_b=1786
1738000	S1_PEU	mode=2 x0=-108 x1=-1 w0=-69 clr=0 psum_v=0 p0=-1216
1738000	S1_DSP	xa=-81 xb=7 w=-13 en=1 clr=0 | acc_a=1833 acc_b=-1175
1738000	S1_DSP	xa=19 xb=6 w=-15 en=1 clr=0 | acc_a=136 acc_b=0
1738000	S1_DSP	xa=119 xb=66 w=-37 en=1 clr=0 | acc_a=19620 acc_b=25724
1738000	S1_DSP	xa=94 xb=-25 w=-124 en=1 clr=0 | acc_a=18468 acc_b=171
1738000	S1_DSP	xa=-75 xb=45 w=-30 en=1 clr=0 | acc_a=15066 acc_b=-1302
1738000	S1_DSP	xa=-71 xb=-105 w=29 en=1 clr=0 | acc_a=456 acc_b=144
1738000	S1_DSP	xa=-62 xb=-15 w=-39 en=1 clr=0 | acc_a=13685 acc_b=7590
1738000	S1_DSP	xa=0 xb=0 w=-123 en=1 clr=0 | acc_a=-7144 acc_b=1900
1738000	S1_DSP	xa=0 xb=0 w=-77 en=1 clr=0 | acc_a=1725 acc_b=-1035
1738000	S1_DSP	xa=0 xb=0 w=-9 en=1 clr=0 | acc_a=4189 acc_b=6195
1738000	S1_DSP	xa=0 xb=0 w=-12 en=1 clr=0 | acc_a=-620 acc_b=-150
1738000	S7_PEC	en act00=-108 act01=-1 w000=-69 w001=-69 clr=0
1742000	S6_SEQ	ss=4->12 h=2 wb=0 cg=0 ci=0 kw=2 pe=0 clr=0 ppu=0 pool=0
1742000	S4_AGI	mode=2 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1742000	S4_AGW	mode=2 bk=0 a0=2 a1=5 cin=0 cg=0 kw=2 kh=0
1742000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
1742000	S5_RTR	mode=2 rin=1 a00=-108 a10=94 a20=0 w000=-69 w100=-124 w200=-123
1746000	S6_SEQ	ss=12->3 h=2 wb=0 cg=0 ci=0 kw=2 pe=1 clr=0 ppu=0 pool=0
1746000	S4_AGI	mode=2 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1746000	S4_AGW	mode=2 bk=0 a0=2 a1=5 cin=0 cg=0 kw=2 kh=0
1746000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
1746000	S5_RTR	mode=2 rin=1 a00=-108 a10=94 a20=0 w000=107 w100=-26 w200=-20
1746000	S2_PPU_OUT	a0=10 a1=4
1746000	S2_PPU_OUT	a0=18 a1=0
1746000	S2_PPU_OUT	a0=5 a1=6
1746000	S2_PPU_OUT	a0=32 a1=32
1746000	S7_GLBI	r0=-108 r1=94 r2=0 pad0=0 pad1=0 pad2=1 pz=0
1746000	S7_GLBW	w00=107 w01=-35 w10=-26 w20=-20
1746000	S7_RT	a00=-108 a10=94 a20=0 g00=107 g10=-26 g20=-20
1746000	S7_ADR	r0=0 r1=0 r2=0 wbk=0 wa0=2 wa1=5
1750000	S6_SEQ	ss=3->4 h=2 wb=0 cg=0 ci=0 kw=2 pe=0 clr=0 ppu=0 pool=0
1750000	S4_AGI	mode=2 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1750000	S4_AGW	mode=2 bk=0 a0=2 a1=5 cin=0 cg=0 kw=2 kh=0
1750000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
1750000	S3_OUT_ACT	addr=1 d0=10 d1=4
1750000	S3_OUT_ACT	addr=1 d0=18 d1=0
1750000	S3_OUT_ACT	addr=1 d0=5 d1=6
1750000	S3_OUT_ACT	addr=1 d0=32 d1=32
1750000	S5_RTR	mode=2 rin=1 a00=-108 a10=94 a20=0 w000=107 w100=-26 w200=-20
1750000	S5_WIN	k=3 shift_v=1 flush=0 fill=2 tv=0 in0=-108 t00=-108
1750000	S1_DSP	xa=-108 xb=-1 w=107 en=1 clr=0 | acc_a=8208 acc_b=76
1750000	S1_PEU	mode=2 x0=-108 x1=-1 w0=107 clr=0 psum_v=1 p0=8208
1750000	S1_DSP	xa=-81 xb=7 w=-35 en=1 clr=0 | acc_a=-7695 acc_b=665
1750000	S1_DSP	xa=19 xb=6 w=-5 en=1 clr=0 | acc_a=-2204 acc_b=-696
1750000	S1_DSP	xa=119 xb=66 w=-71 en=1 clr=0 | acc_a=-13090 acc_b=-7260
1750000	S1_DSP	xa=94 xb=-25 w=-26 en=1 clr=0 | acc_a=-1974 acc_b=525
1750000	S1_DSP	xa=-75 xb=45 w=-74 en=1 clr=0 | acc_a=6150 acc_b=-3690
1750000	S1_DSP	xa=-71 xb=-105 w=18 en=1 clr=0 | acc_a=1633 acc_b=2415
1750000	S1_DSP	xa=-62 xb=-15 w=100 en=1 clr=0 | acc_a=-3348 acc_b=-810
1750000	S1_DSP	xa=0 xb=0 w=-20 en=1 clr=0 | acc_a=0 acc_b=0
1750000	S1_DSP	xa=0 xb=0 w=15 en=1 clr=0 | acc_a=0 acc_b=0
1750000	S1_DSP	xa=0 xb=0 w=-66 en=1 clr=0 | acc_a=0 acc_b=0
1750000	S1_DSP	xa=0 xb=0 w=-67 en=1 clr=0 | acc_a=0 acc_b=0
1750000	S1_COLRED	c0l0=6234 c0l1=601 c1l0=-1545 c3l0=-16438
1750000	S7_PEC	en act00=-108 act01=-1 w000=107 w001=107 clr=0
1750000	S7_PECV	p00=8208 p10=-1974 p20=0
1750000	S7_ACT	a0=10 a1=4 we=1111 adr=1
1754000	S6_SEQ	ss=4->5 h=2 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
1754000	S4_AGI	mode=2 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1754000	S4_AGW	mode=2 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
1754000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
1754000	S5_RTR	mode=2 rin=1 a00=-108 a10=94 a20=0 w000=107 w100=-26 w200=-20
1754000	S7_RED	r00=6234 r01=601 c00=6234
1758000	S6_SEQ	ss=5->6 h=2 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=1 pool=0
1758000	S4_AGI	mode=2 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1758000	S4_AGW	mode=2 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
1758000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
1758000	S5_RTR	mode=2 rin=1 a00=-108 a10=94 a20=0 w000=-76 w100=-21 w200=67
1762000	S6_SEQ	ss=6->7 h=2 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
1762000	S4_AGI	mode=2 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
1762000	S4_AGW	mode=2 bk=0 a0=0 a1=3 cin=0 cg=0 kw=0 kh=0
1762000	S4_AGO	h=2 wb=0 cg=0 o0=2 o1=2 o2=2 o3=2
1762000	S5_RTR	mode=2 rin=1 a00=-108 a10=94 a20=0 w000=-76 w100=-21 w200=67
1762000	S1_COLRED	c0l0=2030 c0l1=3770 c1l0=1758 c3l0=-18423
1762000	S7_PECV	p00=15660 p10=-13630 p20=0
1766000	S6_SEQ	ss=7->8 h=2 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
1766000	S4_AGI	mode=2 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=0
